target,covariate,coef,std_err,p_value,conf_low,conf_high,ame,ame_se,ame_z,n_obs,converged,pseudo_r2
target_ordered_month1,had_non_nv_imp_12h,-0.06065166928290551,0.008510219636253471,1.0263841425467128e-12,-0.07733139327048788,-0.043971945295323146,-0.007376875023459519,0.0010349128279041383,-7.128015833371062,746586,True,0.43539842389222194
target_ordered_month1,had_nv_imp_24h,0.02392062305870702,0.008235936585684243,0.0036793363113143845,0.007778483971810121,0.04006276214560392,0.002909391429322479,0.0010016625661250333,2.9045624022644287,746586,True,0.43539842389222194
target_ordered_month1,had_non_nv_imp_24h,0.06533413805448157,0.008421478182638857,8.625409387185358e-15,0.048828344119919584,0.08183993198904356,0.007946389223766209,0.0010240596072050175,7.759694033294036,746586,True,0.43539842389222194
target_ordered_month1,had_nv_imp_7d,0.07290798234055422,0.010332879411835536,1.714610427024545e-12,0.052655910836761154,0.09316005384434728,0.008867572488808198,0.0012564337159288526,7.057732036626066,746586,True,0.43539842389222194
target_ordered_month1,had_non_nv_imp_7d,0.01932007783041934,0.010803788520769362,0.0737326525491598,-0.0018549585668758764,0.040495114227714554,0.0023498413363294444,0.0013140311494638907,1.788269126868227,746586,True,0.43539842389222194
target_ordered_month1,had_nv_imp_30d,1.4264298321027595,0.0172533670154089,0.0,1.3926138541405069,1.4602458100650122,0.17349225051006734,0.0020666322167379875,83.949262527181,746586,True,0.43539842389222194
target_ordered_month1,had_non_nv_imp_30d,1.549978159396795,0.02924789698767078,0.0,1.4926533346774227,1.6073029841161672,0.18851905159631527,0.00356073316470718,52.943886238051846,746586,True,0.43539842389222194
target_ordered_month1,minutes_to_first_nv_impression,-0.18276399412740357,0.009080879610317298,4.347279494542383e-90,-0.2005621911115696,-0.16496579714323756,-0.022229019570185665,0.0011027845828976398,-20.157172955553513,746586,True,0.43539842389222194
target_ordered_month1,minutes_to_first_non_nv_impression,0.0003310150784824873,0.009519511909183516,0.9722613292294247,-0.018326885413917332,0.01898891557088231,4.02603406252625e-05,0.0011578292314114056,0.03477226134305206,746586,True,0.43539842389222194
target_ordered_month1,has_nv_notif_30d,0.07954107230015325,0.0032315280050014606,8.929029474953276e-134,0.07320739379531782,0.08587475080498869,0.009674334713700331,0.0003921441907041179,24.670350710358594,746586,True,0.43539842389222194
target_ordered_month1,dp_has_notif_any_day,-0.10701293733661618,0.09051240605649749,0.2370861612260594,-0.2844139933614163,0.07038811868818395,-0.0130156527258022,0.011008574223217335,-1.182319568537031,746586,True,0.43539842389222194
target_ordered_month1,dp_has_notif_30d,0.1952667570518756,0.09046442311981476,0.030889579591728476,0.017959745854846082,0.3725737682489051,0.023749691971110633,0.011002509825751725,2.1585703941407735,746586,True,0.43539842389222194
target_first_order_new_cx,const,-1.6638090026158443,0.003671853097512027,0.0,-1.6710057024434897,-1.656612302788199,,,,746586,True,0.1015331542494824
target_first_order_new_cx,had_nv_imp_first_session,-0.027157100414054152,0.007138079266674783,0.0001420685717023485,-0.04114747869552881,-0.013166722132579496,-0.003859624160360541,0.0010145000989301484,-3.804459126648433,746586,True,0.1015331542494824
target_first_order_new_cx,had_non_nv_imp_first_session,0.09246598905356884,0.008915764220489793,3.35754193836484e-25,0.07499141228675801,0.10994056582037967,0.013141460609716712,0.0012667409819257561,10.374228668072677,746586,True,0.1015331542494824
target_first_order_new_cx,had_nv_imp_second_session,0.07186742312943846,0.004325239426854509,5.35329434527502e-62,0.06339010962829096,0.08034473663058596,0.010213949148675565,0.0006142626755429651,16.62798271056784,746586,True,0.1015331542494824
target_first_order_new_cx,had_non_nv_imp_second_session,0.18680911946284534,0.004636427823887557,0.0,0.17772188791110632,0.19589635101458436,0.026549704492171783,0.000656108780127622,40.46540039748822,746586,True,0.1015331542494824
target_first_order_new_cx,had_nv_imp_1h,0.003147467234348584,0.005803396839186402,0.5875780155014098,-0.008226981558450353,0.01452191602714752,0.0004473246553007677,0.0008247904760858755,0.5423494430047143,746586,True,0.1015331542494824
target_first_order_new_cx,had_non_nv_imp_1h,-0.015068438453660817,0.005961427353539741,0.011482675274564017,-0.026752621363050635,-0.0033842555442709973,-0.0021415581276440993,0.0008472335986649407,-2.5277067989498265,746586,True,0.1015331542494824
target_first_order_new_cx,had_nv_imp_4h,0.019804374565879378,0.007218672804570709,0.006078944025067686,0.005656035852742044,0.03395271327901671,0.0028146393168112334,0.0010259163061957894,2.743536972570624,746586,True,0.1015331542494824
target_first_order_new_cx,had_non_nv_imp_4h,-0.01813294139346015,0.007384842023623948,0.014071728216942511,-0.03260696579128098,-0.003658916995639319,-0.0025770917231196008,0.0010495359554524683,-2.4554582525079702,746586,True,0.1015331542494824
target_first_order_new_cx,had_nv_imp_12h,0.037163728048192214,0.00782963691721552,2.069201716879784e-06,0.021817921678424577,0.05250953441795985,0.005281787100857977,0.0011127193723989197,4.746737795596148,746586,True,0.1015331542494824
target_first_order_new_cx,had_non_nv_imp_12h,-0.016078380801108474,0.007966592216730179,0.04356776533529497,-0.03169261462541674,-0.00046414697680021225,-0.0022850932556746427,0.0011322294715343938,-2.0182244969987324,746586,True,0.1015331542494824
target_first_order_new_cx,had_nv_imp_24h,-0.02634146414944182,0.007870562129792138,0.0008174017221870053,-0.041767482461919275,-0.010915445836964365,-0.0037437042210230753,0.0011185270523232408,-3.3469947939544245,746586,True,0.1015331542494824
target_first_order_new_cx,had_non_nv_imp_24h,0.021029172907605417,0.008033014240545502,0.00884874166801202,0.00528475430883886,0.03677359150637197,0.0029887102300622387,0.0011416400722418067,2.6179093592899134,746586,True,0.1015331542494824
target_first_order_new_cx,had_nv_imp_7d,8.907893625166238e-05,0.010376991846308053,0.9931508248173145,-0.020249451350377923,0.020427609222881248,1.2660085550109237e-05,0.0014747999097314208,0.008584273342147678,746586,True,0.1015331542494824
target_first_order_new_cx,had_non_nv_imp_7d,0.002474766149120472,0.010623043981785445,0.8157908713909422,-0.01834601746136397,0.023295549759604916,0.0003517189639082234,0.0015097691751301196,0.23296207771490002,746586,True,0.1015331542494824
target_first_order_new_cx,had_nv_imp_30d,0.5419317451500577,0.014866209607835423,5.960839808496951e-291,0.512794509732077,0.5710689805680385,0.07702047806866931,0.0021096985729479986,36.50781161644544,746586,True,0.1015331542494824
target_first_order_new_cx,had_non_nv_imp_30d,0.17802927146556513,0.015768962763858654,1.4728280051270255e-29,0.14712267237484897,0.2089358705562813,0.025301894050788067,0.0022414519173321263,11.288171677982493,746586,True,0.1015331542494824
target_first_order_new_cx,minutes_to_first_nv_impression,-0.043654960857283154,0.009003636125035342,1.243406690755217e-06,-0.061301763392256195,-0.026008158322310113,-0.00620433474396025,0.0012795602717880143,-4.848802264930062,746586,True,0.1015331542494824
target_first_order_new_cx,minutes_to_first_non_nv_impression,0.056763068781801894,0.009076828392062485,4.010367445521166e-10,0.03897281203950881,0.07455332552409498,0.008067286578736746,0.0012899414773979373,6.253994247095636,746586,True,0.1015331542494824
target_first_order_new_cx,has_nv_notif_30d,-0.022191333408608387,0.0032075005118466014,4.562086919560504e-12,-0.028477918892221517,-0.015904747924995258,-0.0031538789218657393,0.00045582072397079744,-6.919121391391137,746586,True,0.1015331542494824
target_first_order_new_cx,has_nv_notif_60d,-0.03564072457294308,0.0032675595854804495,1.0619991432494073e-27,-0.04204502367782339,-0.029236425468062772,-0.005065334647599719,0.0004642348014714027,-10.911148047378237,746586,True,0.1015331542494824
target_first_order_new_cx,dp_has_notif_any_day,0.19641573820951266,0.05970922759284924,0.0010035221353686182,0.07938780258282294,0.3134436738362024,0.027915017329410003,0.008485842743170767,3.289598708610932,746586,True,0.1015331542494824
target_first_order_new_cx,dp_has_notif_30d,-0.22105491056390042,0.05971392486292149,0.00021399192247312772,-0.3380920526707574,-0.10401776845704341,-0.03141678826437899,0.008486475576696264,-3.7019829940533886,746586,True,0.1015331542494824
target_ordered_month2,const,-1.656793147333557,0.004102868842301199,0.0,-1.664834622497759,-1.6487516721693551,,,,746586,True,0.24162511413745313
target_ordered_month2,had_nv_imp_first_session,0.02205037631295256,0.0073748856823626675,0.0027904332276323194,0.00759586598542163,0.036504886640483486,0.0028699294093775915,0.0009597637278562452,2.9902457511995637,746586,True,0.24162511413745313
target_ordered_month2,had_non_nv_imp_first_session,0.13403492841966114,0.009174897315475255,2.465554949064056e-48,0.11605246011947641,0.15201739671984588,0.017445089258314356,0.001193477596515906,14.6170228157122,746586,True,0.24162511413745313
target_ordered_month2,had_nv_imp_second_session,0.03304614863659944,0.004424166669664669,8.052282981371998e-14,0.02437494130245417,0.041717355970744704,0.004301065546128792,0.0005756559517272568,7.471590510309911,746586,True,0.24162511413745313
target_ordered_month2,had_non_nv_imp_second_session,0.2603389726485524,0.004653422129820753,0.0,0.25121843286924206,0.2694595124278627,0.03388397836902093,0.0006005973635609522,56.41712805417964,746586,True,0.24162511413745313
target_ordered_month2,had_nv_imp_1h,0.0015310145738618366,0.005990369253583223,0.7982756789391964,-0.010209893417257365,0.01327192256498104,0.00019926661066344237,0.0007796663994932684,0.25557932314763404,746586,True,0.24162511413745313
target_ordered_month2,had_non_nv_imp_1h,-0.0008631853618829597,0.006074196323409135,0.8869955482662706,-0.012768391390790475,0.011042020667024555,-0.00011234642985924017,0.0007905767178048659,-0.14210692944662467,746586,True,0.24162511413745313
target_ordered_month2,had_nv_imp_4h,-0.007455711452199206,0.007491343412130843,0.3196178098424374,-0.022138474735797057,0.0072270518313986435,-0.0009703855054801468,0.0009750191214636241,-0.9952476665518911,746586,True,0.24162511413745313
target_ordered_month2,had_non_nv_imp_4h,-0.0076243859467694805,0.007597850221266376,0.3156232789702611,-0.022515898740381256,0.0072671268468422956,-0.0009923390488430334,0.0009888850130914451,-1.0034928588317769,746586,True,0.24162511413745313
target_ordered_month2,had_nv_imp_12h,-0.028330549808674346,0.008066975567573555,0.00044488667256834983,-0.044141531385283074,-0.012519568232065618,-0.003687314761694038,0.0010498989495309253,-3.5120663406144557,746586,True,0.24162511413745313
target_ordered_month2,had_non_nv_imp_12h,-0.04750129890597856,0.008178048399223679,6.307624888095276e-09,-0.06352997923228242,-0.031472618579674705,-0.006182451164521834,0.0010643121579302617,-5.808870187619274,746586,True,0.24162511413745313
target_ordered_month2,had_nv_imp_24h,-0.045601627542512846,0.007973388167024927,1.0700891338002447e-08,-0.06122918118463954,-0.02997407390038615,-0.005935202653342007,0.001037656176932016,-5.719816240954024,746586,True,0.24162511413745313
target_ordered_month2,had_non_nv_imp_24h,0.02282719808118667,0.008124774947167474,0.004960632376426876,0.006902931802245098,0.03875146436012824,0.002971035331898735,0.0010574352475291044,2.80966171577987,746586,True,0.24162511413745313
target_ordered_month2,had_nv_imp_7d,0.02168687775606137,0.010664884723114925,0.04200359818892577,0.0007840877994846895,0.04258966771263805,0.002822618869938691,0.001388057487986463,2.0335028587563935,746586,True,0.24162511413745313
target_ordered_month2,had_non_nv_imp_7d,0.01381239569505619,0.010960915848789471,0.20761533536833665,-0.007670604606145449,0.035295395996257826,0.0017977289846132336,0.0014265898358336003,1.2601582735676546,746586,True,0.24162511413745313
